20060306,1.16111e+16,1.38904e+16
20060307,8.96556e+15,1.06126e+16
20060308,1.08523e+16,1.19836e+16
20060309,1.07161e+16,1.07161e+16
20060310,1.11721e+16,1.16907e+16
20060311,1.09048e+16,1.16469e+16
20060312,1.23359e+16,1.23359e+16
20060313,2.72179e+16,3.10717e+16
20060314,1.15766e+16,1.15766e+16
20060315,2.60739e+16,3.4312e+16
20060316,1.57104e+16,1.9453e+16
20060317,7.95249e+15,9.63305e+15
20060318,6.91911e+15,8.82887e+15
20060319,7.12952e+15,8.34567e+15
20060320,4.71664e+15,5.67057e+15
20060321,1.44777e+16,1.61744e+16
20060322,1.04956e+16,1.4784e+16
20060323,5.72559e+15,6.97662e+15
20060324,3.99702e+15,8.36612e+15
20060325,6.61205e+15,8.69289e+15
20060326,9.95683e+15,1.07331e+16
20060327,1.12729e+16,1.28723e+16
20060328,1.49508e+16,1.49508e+16
20060329,1.35355e+16,1.40468e+16
20060330,4.14603e+16,5.03459e+16
20060331,1.60343e+16,1.70149e+16
20060401,8.63087e+15,1.42631e+16
20060402,2.60722e+15,6.50472e+15
20060403,6.30834e+15,1.04001e+16
20060404,7.2836e+15,1.15288e+16
20060405,1.01743e+16,1.23152e+16
20060406,4.99868e+15,7.70081e+15
20060407,7.30594e+15,1.05504e+16
20060408,8.10815e+15,9.61059e+15
20060409,4.97826e+15,8.30856e+15
20060410,9.99677e+15,1.35862e+16
20060411,1.34698e+16,1.43189e+16
20060412,1.19368e+16,1.27935e+16
20060413,2.9113e+16,2.9113e+16
20060414,1.21303e+16,1.48608e+16
20060415,8.57191e+15,1.01585e+16
20060416,7.59325e+15,1.00484e+16
20060417,5.23878e+15,7.45687e+15
20060418,1.4289e+16,1.7378e+16
20060419,1.34675e+16,1.53226e+16
20060420,1.01731e+16,1.13636e+16
20060421,9.7672e+15,1.28059e+16
20060422,3.47273e+15,7.67175e+15
20060423,7.43705e+15,1.00051e+16
20060424,8.39547e+15,8.93089e+15
20060425,6.68315e+15,8.67875e+15
20060426,5.27105e+15,6.68237e+15
20060427,8.85264e+15,9.11689e+15
20060428,6.6273e+15,9.41297e+15
20060429,2.14181e+16,2.14181e+16
20060430,1.28086e+16,1.6258e+16
20060501,1.66593e+16,1.70965e+16
20060502,1.14937e+16,1.35297e+16
20060503,6.98683e+15,1.19098e+16
20060504,7.56483e+15,9.14681e+15
20060505,1.1683e+16,1.23249e+16
20060506,1.25256e+16,1.28366e+16
20060507,1.0545e+16,1.42756e+16
20060508,9.85814e+15,1.09738e+16
20060509,7.59433e+15,1.1505e+16
20060510,8.1543e+15,1.08994e+16
20060511,6.44777e+15,8.91426e+15
20060512,8.8366e+15,1.04145e+16
20060513,1.36557e+16,1.40827e+16
20060514,7.52117e+15,9.76901e+15
20060515,9.02269e+15,9.02269e+15
20060516,6.702e+15,7.961e+15
20060517,1.27364e+16,1.35523e+16
20060518,9.23671e+15,1.20887e+16
20060519,1.12183e+16,1.32307e+16
20060520,8.08279e+15,9.78485e+15
20060521,7.09932e+15,8.83233e+15
20060522,9.63873e+15,1.10518e+16
20060523,1.46797e+16,1.60971e+16
20060524,8.53846e+15,1.17718e+16
20060525,7.87375e+15,1.19324e+16
